user_id,trip_date,station_id
735,2025-09-01,S025
735,2025-09-04,S007
736,2025-06-07,S001
736,2025-06-07,S010
736,2025-06-02,S022
736,2025-06-09,S015
736,2025-06-11,S015
736,2025-06-26,S014
736,2025-06-25,S016
736,2025-06-24,S023
736,2025-07-05,S002
736,2025-07-03,S021
736,2025-07-12,S018
736,2025-07-15,S023
736,2025-07-19,S024
736,2025-07-23,S016
736,2025-07-22,S021
736,2025-07-29,S015
736,2025-07-28,S021
736,2025-07-28,S024
736,2025-08-07,S021
736,2025-08-13,S004
736,2025-08-21,S001
736,2025-08-27,S010
736,2025-08-28,S019
736,2025-08-28,S015
736,2025-08-29,S008
736,2025-08-29,S001
737,2025-06-05,S017
737,2025-06-03,S004
737,2025-06-06,S011
737,2025-06-11,S015
737,2025-06-21,S021
737,2025-06-19,S004
737,2025-06-19,S018
737,2025-06-23,S002
737,2025-06-23,S012
737,2025-06-29,S017
737,2025-06-26,S001
737,2025-07-03,S008
737,2025-07-07,S019
737,2025-07-11,S019
737,2025-07-11,S002
737,2025-07-16,S002
737,2025-07-17,S007
737,2025-07-15,S021
737,2025-07-24,S024
737,2025-07-25,S012
737,2025-08-02,S020
737,2025-08-09,S008
737,2025-08-06,S025
737,2025-08-10,S007
737,2025-08-06,S005
737,2025-08-12,S021
737,2025-08-16,S025
737,2025-08-24,S015
737,2025-08-20,S023
737,2025-08-26,S023
737,2025-08-30,S010
737,2025-08-26,S002
737,2025-09-07,S017
737,2025-09-07,S003
738,2025-06-07,S016
738,2025-06-04,S023
738,2025-06-08,S007
738,2025-06-11,S005
738,2025-06-09,S015
738,2025-06-09,S025
738,2025-06-22,S003
738,2025-06-27,S018
738,2025-06-29,S003
738,2025-06-26,S009
738,2025-06-28,S017
738,2025-06-26,S020
738,2025-06-25,S006
738,2025-06-30,S004
738,2025-07-05,S022
738,2025-07-05,S010
738,2025-07-07,S024
738,2025-07-17,S011
738,2025-07-14,S006
738,2025-07-21,S003
738,2025-07-29,S007
738,2025-08-02,S016
738,2025-08-09,S013
738,2025-08-07,S020
738,2025-08-25,S010
738,2025-08-29,S007
738,2025-09-07,S003
738,2025-09-01,S021
739,2025-06-07,S015
739,2025-06-13,S008
739,2025-06-09,S023
739,2025-06-12,S019
739,2025-06-09,S025
739,2025-06-18,S015
739,2025-06-24,S018
739,2025-06-27,S012
739,2025-07-03,S002
739,2025-07-01,S015
739,2025-07-02,S003
739,2025-07-08,S009
739,2025-07-10,S019
739,2025-07-20,S003
739,2025-07-19,S021
739,2025-07-18,S013
739,2025-07-20,S020
739,2025-07-20,S012
739,2025-07-18,S016
739,2025-07-22,S007
739,2025-07-26,S023
739,2025-08-01,S025
739,2025-08-02,S004
739,2025-08-17,S024
739,2025-08-16,S021
739,2025-08-11,S023
739,2025-08-13,S022
739,2025-08-23,S015
739,2025-08-18,S014
739,2025-08-18,S007
739,2025-08-24,S007
739,2025-08-20,S020
739,2025-08-31,S008
739,2025-08-30,S009
739,2025-08-27,S007
739,2025-09-06,S020
740,2025-06-05,S018
740,2025-06-11,S013
740,2025-06-15,S014
740,2025-06-15,S021
740,2025-06-19,S005
740,2025-06-18,S017
740,2025-06-19,S017
740,2025-06-22,S023
740,2025-06-25,S019
740,2025-06-24,S008
740,2025-06-25,S013
740,2025-06-26,S014
740,2025-07-05,S019
740,2025-07-05,S010
740,2025-07-11,S006
740,2025-07-08,S025
740,2025-07-08,S006
740,2025-07-10,S004
740,2025-07-16,S015
740,2025-07-18,S010
740,2025-07-22,S006
740,2025-07-27,S021
740,2025-07-23,S004
740,2025-07-30,S008
740,2025-07-28,S014
740,2025-07-29,S025
740,2025-08-10,S001
740,2025-08-05,S022
740,2025-08-11,S001
740,2025-08-20,S022
740,2025-08-23,S015
740,2025-08-26,S011
740,2025-09-01,S020
741,2025-06-02,S025
741,2025-06-12,S011
741,2025-06-14,S010
741,2025-06-22,S019
741,2025-06-18,S018
741,2025-06-26,S013
741,2025-06-27,S022
741,2025-07-04,S001
741,2025-07-05,S017
741,2025-07-13,S005
741,2025-07-07,S015
741,2025-07-17,S024
741,2025-07-24,S022
741,2025-07-22,S008
741,2025-08-01,S016
741,2025-08-03,S024
741,2025-07-31,S023
741,2025-08-04,S019
741,2025-08-04,S021
741,2025-08-13,S009
741,2025-08-17,S002
741,2025-08-14,S025
741,2025-08-17,S017
741,2025-08-22,S015
741,2025-08-29,S003
741,2025-08-29,S001
741,2025-08-30,S009
741,2025-09-07,S008
741,2025-09-06,S001
741,2025-09-01,S009
742,2025-06-06,S006
742,2025-06-09,S008
742,2025-06-10,S014
742,2025-06-17,S007
742,2025-06-21,S018
742,2025-06-29,S010
742,2025-07-06,S005
742,2025-07-03,S017
742,2025-07-02,S018
742,2025-07-09,S006
742,2025-07-12,S025
742,2025-07-11,S021
742,2025-07-19,S019
742,2025-07-20,S006
742,2025-07-14,S011
742,2025-07-26,S011
742,2025-07-25,S004
742,2025-08-02,S016
742,2025-07-28,S024
742,2025-07-31,S024
742,2025-07-28,S018
742,2025-08-04,S005
742,2025-08-23,S018
742,2025-08-29,S008
742,2025-09-02,S003
743,2025-06-06,S014
743,2025-06-06,S022
743,2025-06-05,S015
743,2025-06-08,S012
743,2025-06-11,S004
743,2025-06-15,S014
743,2025-06-14,S017
743,2025-06-22,S016
743,2025-06-29,S023
743,2025-07-05,S014
743,2025-07-19,S005
743,2025-07-14,S008
743,2025-07-20,S009
743,2025-07-25,S023
743,2025-07-26,S007
743,2025-07-30,S017
743,2025-07-30,S007
743,2025-07-31,S017
743,2025-08-04,S011
743,2025-08-09,S005
743,2025-08-05,S002
743,2025-08-10,S009
743,2025-08-17,S013
743,2025-08-17,S020
743,2025-08-13,S020
743,2025-08-24,S012
743,2025-09-06,S006
743,2025-09-02,S001
744,2025-06-07,S004
744,2025-06-04,S010
744,2025-06-06,S001
744,2025-06-02,S022
744,2025-06-09,S014
744,2025-06-22,S008
744,2025-06-19,S004
744,2025-06-24,S010
744,2025-06-25,S008
744,2025-06-23,S013
744,2025-07-01,S017
744,2025-07-02,S007
744,2025-07-03,S013
744,2025-07-12,S020
744,2025-07-11,S022
744,2025-07-12,S014
744,2025-07-14,S007
744,2025-07-18,S003
744,2025-07-15,S008
744,2025-07-19,S010
744,2025-07-25,S004
744,2025-07-21,S001
744,2025-07-26,S012
744,2025-07-29,S007
744,2025-07-28,S014
744,2025-08-02,S001
744,2025-08-05,S006
744,2025-08-08,S025
744,2025-08-05,S011
744,2025-08-06,S013
744,2025-08-09,S006
744,2025-08-05,S003
744,2025-08-04,S012
744,2025-08-16,S022
744,2025-08-14,S018
744,2025-08-11,S008
744,2025-08-21,S017
744,2025-08-31,S014
744,2025-09-01,S023
744,2025-09-06,S004
745,2025-06-03,S012
745,2025-06-02,S023
745,2025-06-03,S019
745,2025-06-03,S018
745,2025-06-11,S017
745,2025-06-13,S007
745,2025-06-10,S010
745,2025-06-22,S012
745,2025-06-18,S010
745,2025-06-26,S008
745,2025-06-28,S021
745,2025-07-04,S009
745,2025-07-01,S003
745,2025-07-05,S018
745,2025-07-06,S010
745,2025-07-09,S012
745,2025-07-27,S025
745,2025-07-23,S016
745,2025-07-21,S013
745,2025-07-28,S008
745,2025-07-31,S002
745,2025-08-02,S006
745,2025-08-06,S025
745,2025-08-10,S012
745,2025-08-13,S011
745,2025-08-17,S010
745,2025-08-21,S014
745,2025-08-22,S017
745,2025-08-20,S012
745,2025-08-23,S005
745,2025-08-25,S007
745,2025-09-04,S019
745,2025-09-03,S002
745,2025-09-04,S013
745,2025-09-03,S020
745,2025-09-06,S012
745,2025-09-02,S011
746,2025-06-06,S007
746,2025-06-06,S014
746,2025-06-03,S011
746,2025-06-04,S016
746,2025-06-18,S015
746,2025-06-26,S022
746,2025-06-30,S021
746,2025-07-05,S008
746,2025-07-06,S007
746,2025-07-08,S021
746,2025-07-24,S014
746,2025-07-27,S011
746,2025-08-01,S007
746,2025-07-29,S017
746,2025-08-05,S021
746,2025-08-10,S005
746,2025-08-05,S013
746,2025-08-06,S015
746,2025-08-12,S020
746,2025-08-29,S024
746,2025-08-26,S018
746,2025-08-27,S014
746,2025-09-06,S020
746,2025-09-06,S016
746,2025-09-04,S025
746,2025-09-06,S022
747,2025-06-06,S019
747,2025-06-04,S022
747,2025-06-13,S019
747,2025-06-15,S005
747,2025-06-29,S005
747,2025-06-23,S016
747,2025-06-26,S014
747,2025-06-23,S025
747,2025-06-27,S003
747,2025-06-28,S006
747,2025-07-12,S010
747,2025-07-25,S010
747,2025-07-24,S024
747,2025-08-03,S017
747,2025-08-01,S023
747,2025-08-10,S023
747,2025-08-08,S017
747,2025-08-08,S004
747,2025-08-15,S016
747,2025-08-15,S022
747,2025-08-22,S014
747,2025-08-26,S024
747,2025-08-27,S002
748,2025-06-05,S013
748,2025-06-08,S020
748,2025-06-06,S021
748,2025-06-08,S006
748,2025-06-07,S016
748,2025-06-05,S025
748,2025-06-04,S023
748,2025-06-17,S005
748,2025-06-17,S011
748,2025-06-20,S003
748,2025-06-22,S015
748,2025-06-20,S007
748,2025-06-17,S008
748,2025-06-26,S009
748,2025-06-28,S008
748,2025-06-24,S024
748,2025-06-30,S008
748,2025-07-02,S014
748,2025-07-02,S020
748,2025-07-04,S010
748,2025-06-30,S009
748,2025-07-01,S004
748,2025-07-06,S020
748,2025-07-08,S004
748,2025-07-11,S008
748,2025-07-13,S003
748,2025-07-12,S001
748,2025-07-16,S021
748,2025-07-20,S015
748,2025-08-02,S003
748,2025-08-03,S003
748,2025-08-07,S008
748,2025-08-04,S015
748,2025-08-21,S020
748,2025-08-22,S014
748,2025-08-19,S008
748,2025-08-18,S024
748,2025-08-29,S010
748,2025-08-28,S009
748,2025-08-29,S019
748,2025-08-30,S008
748,2025-09-04,S003
748,2025-09-02,S016
748,2025-09-04,S020
748,2025-09-05,S018
749,2025-06-05,S019
749,2025-06-04,S022
749,2025-06-02,S024
749,2025-06-03,S023
749,2025-06-02,S001
749,2025-06-12,S019
749,2025-06-12,S024
749,2025-06-13,S005
749,2025-06-22,S021
749,2025-06-20,S002
749,2025-06-16,S019
749,2025-06-24,S013
749,2025-06-26,S002
749,2025-07-02,S024
749,2025-07-04,S002
749,2025-07-06,S017
749,2025-06-30,S004
749,2025-07-16,S016
749,2025-07-17,S021
749,2025-07-18,S009
749,2025-07-14,S016
749,2025-07-26,S015
749,2025-07-21,S002
749,2025-08-09,S011
749,2025-08-17,S012
749,2025-08-24,S004
749,2025-08-30,S005
749,2025-08-31,S002
749,2025-08-31,S005
749,2025-09-01,S009
749,2025-09-07,S010
749,2025-09-05,S001
750,2025-06-02,S008
750,2025-06-05,S003
750,2025-06-12,S010
750,2025-06-14,S022
750,2025-06-14,S016
750,2025-06-22,S005
750,2025-06-22,S012
750,2025-06-22,S009
750,2025-06-17,S006
750,2025-06-16,S009
750,2025-06-20,S018
750,2025-06-26,S003
750,2025-06-24,S023
750,2025-06-23,S010
750,2025-06-27,S006
750,2025-06-30,S009
750,2025-07-02,S024
750,2025-07-03,S017
750,2025-07-02,S019
750,2025-07-11,S002
750,2025-07-09,S010
750,2025-07-10,S021
750,2025-07-12,S011
750,2025-07-12,S014
750,2025-07-18,S007
750,2025-07-14,S020
750,2025-07-27,S022
750,2025-08-03,S009
750,2025-08-10,S002
750,2025-08-06,S022
750,2025-08-06,S010
750,2025-08-13,S019
750,2025-08-16,S012
750,2025-08-14,S007
750,2025-08-30,S009
750,2025-08-31,S015
750,2025-09-04,S005
750,2025-09-03,S007
750,2025-09-06,S015
751,2025-06-07,S002
751,2025-06-05,S017
751,2025-06-07,S005
751,2025-06-11,S016
751,2025-06-18,S004
751,2025-06-22,S010
751,2025-06-22,S013
751,2025-06-16,S021
751,2025-06-17,S013
751,2025-06-27,S019
751,2025-06-25,S016
751,2025-06-26,S024
751,2025-06-25,S008
751,2025-07-03,S007
751,2025-07-11,S010
751,2025-07-07,S009
751,2025-07-12,S024
751,2025-07-13,S009
751,2025-07-19,S007
751,2025-07-20,S005
751,2025-07-14,S022
751,2025-07-14,S024
751,2025-07-23,S019
751,2025-07-27,S023
751,2025-07-27,S022
751,2025-07-30,S013
751,2025-08-02,S006
751,2025-08-03,S013
751,2025-08-04,S006
751,2025-08-09,S008
751,2025-08-06,S014
751,2025-08-05,S012
751,2025-08-29,S012
751,2025-08-26,S024
751,2025-08-27,S025
751,2025-09-04,S005
751,2025-09-04,S018
751,2025-09-01,S016
751,2025-09-07,S011
751,2025-09-07,S003
751,2025-09-01,S006
752,2025-06-05,S019
752,2025-06-13,S011
752,2025-06-14,S003
752,2025-06-10,S022
752,2025-06-13,S012
752,2025-06-14,S020
752,2025-06-16,S019
752,2025-06-16,S007
752,2025-06-18,S009
752,2025-06-26,S012
752,2025-06-27,S017
752,2025-06-25,S011
752,2025-06-30,S006
752,2025-07-06,S015
752,2025-07-06,S014
752,2025-07-06,S024
752,2025-07-07,S007
752,2025-07-09,S011
752,2025-07-19,S021
752,2025-07-25,S001
752,2025-07-30,S008
752,2025-08-06,S018
752,2025-08-04,S011
752,2025-08-16,S017
752,2025-08-15,S006
752,2025-08-11,S002
752,2025-08-25,S017
752,2025-08-28,S004
752,2025-08-31,S022
752,2025-09-04,S004
752,2025-09-03,S018
752,2025-09-03,S019
752,2025-09-04,S006
753,2025-06-07,S017
753,2025-06-02,S011
753,2025-06-07,S019
753,2025-06-02,S024
753,2025-06-03,S019
753,2025-06-09,S001
753,2025-06-12,S013
753,2025-06-19,S007
753,2025-06-23,S007
753,2025-06-23,S015
753,2025-06-29,S019
753,2025-06-28,S022
753,2025-07-02,S006
753,2025-07-12,S004
753,2025-07-20,S025
753,2025-07-16,S015
753,2025-07-20,S019
753,2025-07-21,S016
753,2025-07-21,S011
753,2025-07-21,S022
753,2025-07-29,S020
753,2025-07-31,S003
753,2025-08-03,S010
753,2025-08-06,S013
753,2025-08-14,S011
753,2025-08-22,S002
753,2025-08-28,S003
753,2025-08-28,S018
753,2025-08-28,S017
753,2025-08-30,S006
753,2025-08-28,S019
753,2025-08-28,S007
753,2025-09-02,S008
753,2025-09-07,S011
753,2025-09-01,S006
753,2025-09-02,S014
754,2025-06-07,S019
754,2025-06-04,S003
754,2025-06-10,S018
754,2025-06-21,S021
754,2025-06-20,S001
754,2025-06-28,S021
754,2025-07-05,S005
754,2025-07-04,S006
754,2025-07-15,S020
754,2025-07-22,S017
754,2025-08-05,S012
754,2025-08-12,S003
754,2025-08-24,S002
754,2025-08-27,S013
754,2025-08-28,S023
754,2025-09-02,S004
754,2025-09-05,S007
754,2025-09-04,S007
755,2025-06-06,S023
755,2025-06-05,S018
755,2025-06-22,S018
755,2025-07-02,S025
755,2025-07-07,S015
755,2025-07-13,S003
755,2025-07-16,S023
755,2025-07-19,S003
755,2025-07-20,S008
755,2025-07-24,S018
755,2025-07-23,S014
755,2025-07-26,S024
755,2025-07-29,S014
755,2025-08-02,S013
755,2025-08-09,S015
755,2025-08-17,S002
755,2025-09-07,S003
755,2025-09-07,S009
756,2025-06-05,S018
756,2025-06-02,S009
756,2025-06-09,S011
756,2025-06-09,S020
756,2025-06-16,S012
756,2025-06-16,S021
756,2025-06-24,S007
756,2025-06-23,S021
756,2025-07-02,S020
756,2025-06-30,S023
756,2025-07-08,S022
756,2025-07-10,S004
756,2025-07-26,S019
756,2025-07-23,S015
756,2025-07-23,S009
756,2025-08-02,S003
756,2025-08-02,S014
756,2025-08-01,S016
756,2025-08-04,S009
756,2025-08-07,S016
756,2025-08-06,S017
756,2025-08-04,S009
756,2025-08-13,S003
756,2025-08-28,S025
756,2025-08-27,S012
756,2025-08-30,S020
757,2025-06-02,S014
757,2025-06-05,S002
757,2025-06-04,S017
757,2025-06-02,S004
757,2025-06-11,S017
757,2025-06-17,S005
757,2025-06-27,S021
757,2025-06-27,S001
757,2025-06-29,S003
757,2025-07-02,S020
757,2025-07-05,S002
757,2025-07-07,S019
757,2025-07-11,S008
757,2025-07-17,S005
757,2025-07-16,S002
757,2025-07-27,S014
757,2025-07-28,S023
757,2025-07-28,S025
757,2025-07-29,S016
757,2025-08-04,S009
757,2025-08-05,S017
757,2025-08-29,S022
757,2025-09-07,S008
757,2025-09-06,S015
758,2025-06-05,S004
758,2025-06-04,S017
758,2025-06-20,S015
758,2025-06-18,S019
758,2025-06-29,S014
758,2025-07-01,S011
758,2025-07-01,S016
758,2025-07-02,S004
758,2025-07-07,S004
758,2025-07-23,S018
758,2025-08-10,S023
758,2025-08-09,S016
758,2025-08-07,S004
758,2025-08-14,S002
758,2025-08-27,S018
758,2025-08-27,S002
759,2025-06-03,S025
759,2025-06-05,S013
759,2025-06-05,S003
759,2025-06-14,S009
759,2025-06-27,S007
759,2025-07-04,S021
759,2025-07-04,S021
759,2025-07-11,S023
759,2025-07-08,S024
759,2025-07-16,S011
759,2025-07-18,S007
759,2025-07-14,S019
759,2025-07-16,S008
759,2025-07-26,S023
759,2025-07-26,S011
759,2025-07-28,S004
759,2025-08-20,S005
759,2025-08-22,S013
759,2025-08-19,S015
759,2025-08-19,S021
759,2025-08-29,S005
759,2025-08-27,S010
759,2025-08-26,S003
759,2025-08-26,S021
759,2025-09-01,S012
760,2025-06-03,S006
760,2025-06-07,S006
760,2025-06-06,S019
760,2025-06-16,S024
760,2025-06-22,S025
760,2025-06-24,S021
760,2025-06-26,S001
760,2025-06-27,S016
760,2025-07-10,S002
760,2025-07-09,S007
760,2025-07-14,S007
760,2025-07-18,S017
760,2025-07-27,S019
760,2025-07-22,S025
760,2025-07-26,S009
760,2025-07-27,S018
760,2025-07-28,S003
760,2025-08-03,S025
760,2025-07-31,S004
760,2025-07-28,S006
760,2025-08-07,S015
760,2025-08-09,S017
760,2025-08-15,S023
760,2025-08-14,S025
760,2025-08-22,S013
760,2025-08-20,S011
760,2025-08-22,S005
760,2025-08-21,S011
760,2025-08-28,S005
760,2025-09-06,S024
760,2025-09-03,S011
761,2025-06-03,S009
761,2025-06-14,S010
761,2025-06-19,S001
761,2025-07-04,S008
761,2025-07-06,S001
761,2025-07-04,S007
761,2025-06-30,S012
761,2025-07-16,S016
761,2025-07-14,S018
761,2025-07-17,S019
761,2025-07-23,S022
761,2025-07-30,S009
761,2025-08-02,S015
761,2025-07-28,S006
761,2025-08-06,S017
761,2025-08-06,S001
761,2025-09-04,S025
761,2025-09-06,S012
762,2025-06-07,S003
762,2025-06-03,S015
762,2025-06-05,S006
762,2025-06-04,S003
762,2025-06-11,S023
762,2025-06-11,S003
762,2025-06-17,S012
762,2025-06-22,S009
762,2025-06-16,S007
762,2025-06-21,S010
762,2025-06-17,S009
762,2025-06-24,S011
762,2025-06-28,S008
762,2025-06-24,S013
762,2025-07-05,S018
762,2025-07-05,S013
762,2025-07-01,S006
762,2025-07-11,S003
762,2025-07-18,S003
762,2025-07-21,S004
762,2025-07-30,S018
762,2025-08-02,S002
762,2025-07-29,S025
762,2025-08-06,S016
762,2025-08-04,S001
762,2025-08-12,S013
762,2025-08-16,S008
762,2025-08-12,S002
762,2025-08-21,S012
762,2025-08-18,S007
762,2025-08-22,S024
762,2025-08-23,S006
762,2025-08-26,S019
762,2025-08-27,S017
762,2025-09-02,S021
763,2025-06-05,S020
763,2025-06-03,S025
763,2025-06-06,S012
763,2025-06-02,S011
763,2025-06-08,S018
763,2025-06-07,S006
763,2025-06-15,S018
763,2025-06-12,S008
763,2025-06-26,S006
763,2025-06-28,S019
763,2025-07-03,S003
763,2025-07-02,S018
763,2025-06-30,S023
763,2025-07-05,S022
763,2025-07-02,S010
763,2025-07-07,S014
763,2025-07-09,S018
763,2025-07-17,S023
763,2025-07-18,S014
763,2025-07-27,S009
763,2025-07-26,S010
763,2025-07-26,S007
763,2025-07-23,S024
763,2025-07-26,S014
763,2025-07-29,S023
763,2025-08-09,S022
763,2025-08-14,S014
763,2025-08-15,S009
763,2025-08-23,S001
763,2025-08-21,S025
763,2025-08-22,S014
763,2025-08-27,S016
763,2025-08-25,S004
763,2025-09-05,S019
764,2025-06-03,S025
764,2025-06-08,S014
764,2025-06-07,S004
764,2025-06-12,S019
764,2025-06-21,S025
764,2025-06-27,S016
764,2025-06-26,S024
764,2025-06-29,S020
764,2025-07-03,S002
764,2025-07-07,S025
764,2025-07-14,S006
764,2025-07-22,S012
764,2025-08-03,S008
764,2025-07-29,S002
764,2025-08-02,S020
764,2025-08-10,S012
764,2025-08-13,S017
764,2025-08-19,S017
764,2025-08-20,S020
764,2025-08-29,S020
764,2025-08-28,S001
764,2025-08-29,S006
764,2025-09-04,S010
764,2025-09-02,S019
764,2025-09-01,S012
764,2025-09-05,S012
765,2025-06-03,S006
765,2025-06-12,S012
765,2025-06-20,S024
765,2025-06-17,S020
765,2025-06-22,S012
765,2025-06-22,S022
765,2025-06-19,S024
765,2025-06-28,S001
765,2025-06-24,S010
765,2025-06-26,S017
765,2025-06-23,S023
765,2025-07-09,S016
765,2025-07-13,S010
765,2025-07-19,S014
765,2025-07-27,S008
765,2025-08-02,S020
765,2025-07-28,S022
765,2025-07-28,S025
765,2025-08-10,S019
765,2025-08-07,S007
765,2025-08-09,S017
765,2025-08-12,S022
765,2025-08-15,S015
765,2025-08-23,S017
765,2025-08-18,S010
765,2025-08-18,S010
765,2025-08-18,S002
765,2025-08-23,S008
765,2025-08-30,S008
765,2025-09-05,S025
765,2025-09-07,S007
765,2025-09-04,S025
765,2025-09-06,S014
765,2025-09-05,S003
766,2025-06-05,S003
766,2025-06-13,S006
766,2025-06-15,S024
766,2025-06-11,S010
766,2025-06-15,S013
766,2025-06-10,S019
766,2025-06-19,S006
766,2025-06-18,S016
766,2025-06-17,S005
766,2025-06-17,S010
766,2025-06-21,S012
766,2025-06-29,S003
766,2025-07-10,S021
766,2025-07-12,S007
766,2025-07-14,S016
766,2025-07-17,S019
766,2025-07-24,S024
766,2025-07-24,S024
766,2025-07-29,S018
766,2025-08-08,S012
766,2025-08-06,S009
766,2025-08-16,S025
766,2025-08-13,S015
766,2025-08-17,S024
766,2025-08-15,S021
766,2025-08-22,S008
766,2025-08-29,S006
766,2025-08-27,S004
766,2025-08-27,S006
766,2025-08-28,S005
766,2025-09-02,S015
766,2025-09-03,S016
766,2025-09-05,S011
766,2025-09-06,S001
766,2025-09-05,S009
767,2025-06-08,S016
767,2025-06-03,S006
767,2025-06-09,S018
767,2025-06-10,S018
767,2025-06-11,S003
767,2025-06-11,S009
767,2025-06-12,S009
767,2025-06-11,S017
767,2025-06-21,S015
767,2025-06-21,S004
767,2025-06-28,S008
767,2025-06-26,S003
767,2025-07-01,S001
767,2025-07-13,S014
767,2025-07-26,S012
767,2025-07-26,S012
767,2025-07-21,S009
767,2025-08-01,S012
767,2025-07-28,S010
767,2025-08-06,S015
767,2025-08-05,S003
767,2025-08-21,S024
767,2025-08-25,S022
767,2025-08-28,S007
767,2025-09-07,S017
767,2025-09-03,S025
768,2025-06-13,S019
768,2025-06-15,S017
768,2025-06-13,S010
768,2025-06-16,S021
768,2025-06-21,S010
768,2025-07-05,S022
768,2025-07-03,S015
768,2025-06-30,S012
768,2025-07-06,S016
768,2025-06-30,S010
768,2025-07-04,S023
768,2025-07-11,S005
768,2025-07-17,S002
768,2025-07-19,S021
768,2025-07-14,S011
768,2025-07-23,S011
768,2025-07-25,S018
768,2025-07-23,S004
768,2025-07-21,S007
768,2025-07-26,S005
768,2025-07-31,S021
768,2025-08-03,S007
768,2025-08-13,S005
768,2025-08-24,S017
768,2025-08-18,S023
768,2025-08-23,S014
768,2025-08-20,S020
768,2025-08-31,S020
768,2025-08-25,S003
768,2025-08-27,S013
768,2025-09-07,S009
768,2025-09-06,S017
768,2025-09-05,S010
769,2025-06-02,S025
769,2025-06-02,S012
769,2025-06-07,S010
769,2025-06-11,S021
769,2025-06-12,S018
769,2025-06-12,S013
769,2025-06-15,S014
769,2025-06-16,S007
769,2025-06-22,S009
769,2025-06-20,S025
769,2025-06-20,S014
769,2025-06-26,S014
769,2025-06-30,S001
769,2025-07-03,S015
769,2025-07-05,S003
769,2025-07-02,S012
769,2025-07-07,S014
769,2025-07-10,S007
769,2025-07-14,S005
769,2025-07-21,S023
769,2025-07-25,S010
769,2025-07-23,S021
769,2025-07-25,S004
769,2025-07-29,S014
769,2025-07-31,S025
769,2025-08-01,S025
769,2025-08-03,S003
769,2025-07-29,S002
769,2025-08-01,S021
769,2025-08-08,S011
769,2025-08-04,S012
769,2025-08-08,S017
769,2025-08-12,S016
769,2025-08-17,S013
769,2025-08-17,S011
769,2025-08-11,S018
769,2025-08-31,S022
769,2025-08-29,S002
769,2025-08-31,S006
769,2025-09-03,S025
769,2025-09-04,S002
769,2025-09-02,S010
770,2025-06-20,S013
770,2025-07-02,S004
770,2025-07-13,S001
770,2025-07-13,S014
770,2025-07-14,S004
770,2025-07-22,S018
770,2025-08-02,S019
770,2025-08-09,S002
770,2025-08-17,S009
770,2025-08-14,S014
770,2025-08-22,S014
770,2025-08-23,S010
771,2025-06-05,S004
771,2025-06-10,S005
771,2025-06-12,S023
771,2025-06-12,S006
771,2025-06-13,S012
771,2025-06-21,S004
771,2025-06-21,S013
771,2025-06-18,S022
771,2025-06-28,S004
771,2025-07-05,S017
771,2025-07-03,S005
771,2025-07-05,S011
771,2025-07-13,S009
771,2025-07-13,S019
771,2025-07-10,S019
771,2025-07-08,S013
771,2025-07-27,S024
771,2025-08-02,S004
771,2025-07-30,S025
771,2025-08-09,S019
771,2025-08-16,S009
771,2025-08-24,S002
771,2025-08-23,S017
771,2025-08-19,S007
771,2025-08-28,S007
772,2025-06-05,S010
772,2025-06-05,S010
772,2025-06-08,S009
772,2025-06-04,S019
772,2025-06-11,S018
772,2025-06-14,S002
772,2025-06-12,S002
772,2025-06-09,S006
772,2025-06-10,S015
772,2025-06-20,S008
772,2025-06-20,S012
772,2025-06-16,S015
772,2025-06-25,S017
772,2025-06-23,S016
772,2025-06-28,S006
772,2025-06-24,S021
772,2025-07-01,S002
772,2025-07-06,S020
772,2025-07-02,S022
772,2025-07-06,S013
772,2025-07-07,S003
772,2025-07-11,S004
772,2025-07-15,S008
772,2025-07-15,S006
772,2025-07-22,S023
772,2025-07-21,S017
772,2025-07-30,S010
772,2025-07-28,S005
772,2025-08-05,S021
772,2025-08-10,S011
772,2025-08-07,S019
772,2025-08-13,S017
772,2025-08-15,S010
772,2025-08-17,S017
772,2025-08-12,S007
772,2025-08-12,S015
772,2025-08-13,S021
772,2025-08-22,S010
772,2025-08-21,S001
772,2025-08-21,S003
772,2025-08-23,S004
772,2025-08-29,S016
772,2025-09-06,S008
772,2025-09-01,S012
773,2025-06-03,S003
773,2025-06-04,S009
773,2025-06-02,S014
773,2025-06-08,S019
773,2025-06-09,S019
773,2025-06-13,S015
773,2025-06-10,S015
773,2025-06-12,S021
773,2025-06-23,S005
773,2025-06-23,S024
773,2025-07-01,S020
773,2025-07-06,S020
773,2025-07-07,S012
773,2025-07-13,S002
773,2025-07-15,S004
773,2025-07-19,S003
773,2025-07-22,S005
773,2025-07-29,S012
773,2025-08-01,S023
773,2025-07-31,S020
773,2025-07-30,S014
773,2025-07-29,S014
773,2025-08-08,S012
773,2025-08-10,S010
773,2025-08-08,S013
773,2025-08-07,S015
773,2025-08-07,S014
773,2025-08-10,S006
773,2025-08-04,S011
773,2025-08-15,S019
773,2025-08-13,S025
773,2025-08-20,S002
773,2025-08-18,S019
773,2025-08-29,S001
773,2025-08-31,S023
773,2025-09-04,S022
774,2025-06-02,S024
774,2025-06-07,S010
774,2025-06-06,S019
774,2025-06-14,S023
774,2025-06-19,S019
774,2025-06-20,S017
774,2025-06-22,S021
774,2025-06-25,S023
774,2025-06-25,S025
774,2025-06-28,S010
774,2025-07-04,S018
774,2025-07-08,S018
774,2025-07-10,S006
